UYEISYERI_ID_MASK,mcc,district_id,degree,betweenness,closeness,eigenvector,mcc_diversity,geo_diversity
27472247,5541,115,1941,0.001007957,0.644035062,0.028820878,2.312685797,3.337722415
27472871,5541,88,1174,0.000244215,0.578154174,0.017616026,2.319797605,3.240334558
27474240,5541,34,1646,0.000495093,0.616994022,0.025462295,2.331140006,3.319417981
27474388,5200,34,1998,0.000993439,0.649535511,0.028363783,2.324667114,3.298032389
27474390,5200,82,1167,0.000236869,0.577614923,0.018365419,2.416630384,3.051703358
27480835,5691,65,728,6.44E-05,0.545694864,0.011797063,2.386370685,2.632544933
27481516,5541,2,1496,0.000392657,0.60409699,0.023514282,2.340982103,3.304050296
27482156,5732,42,905,0.00015493,0.558058702,0.012762828,2.279209617,2.979771875
27482158,5732,50,1634,0.000590954,0.616117112,0.02339481,2.346351083,2.941388467
27482276,5691,61,720,4.70E-05,0.545214438,0.012741073,2.402368864,2.559968688
27482520,4722,17,0,0,0,0,0,0
27482643,5541,65,1992,0.001183509,0.649146451,0.028632696,2.303675743,3.273275973
27485896,5541,50,1461,0.000348734,0.601248266,0.022710346,2.33366975,2.927710726
27486963,5541,131,749,8.39E-05,0.547072186,0.013100522,2.227010229,3.09848555
27488798,5541,87,3223,0.003832805,0.795558818,0.042562039,2.329896626,3.387994613
27489179,5541,31,1305,0.000332468,0.588434912,0.021047541,2.36915356,3.341773757
27490977,5541,60,1129,0.0002142,0.574628844,0.017502128,2.319387048,3.286428397
27492378,5941,50,634,3.26E-05,0.539246175,0.010865837,2.364477577,2.312032543
27492384,5941,4,959,0.000110863,0.561965258,0.014874597,2.361374066,2.505720964
27492396,5941,12,1451,0.0003735,0.600332364,0.023211185,2.400263448,3.239632162
27492401,5941,81,1064,0.000175943,0.569794953,0.01704551,2.360258232,3.080414051
27493291,5411,50,351,1.09E-05,0.520783277,0.006050965,2.299407501,2.168877278
27493957,5411,50,2814,0.002634565,0.740140003,0.03839009,2.327223133,3.233550399
27495842,5732,50,1786,0.000699102,0.629538193,0.027331247,2.424441161,3.091350023
27495910,5541,38,997,0.000177679,0.564820847,0.016122379,2.23386529,3.209372993
27497097,5941,50,958,0.000111346,0.561965258,0.015620156,2.377475598,2.623939654
27497280,5691,50,1101,0.000140351,0.572655218,0.017934788,2.392349131,2.633709075
27499143,5541,60,1236,0.000287568,0.582974718,0.018523302,2.32998165,3.250321088
27500565,5712,50,841,5.99E-05,0.553639847,0.014376519,2.42213574,2.511127829
27501177,5691,50,815,6.52E-05,0.551807536,0.01372833,2.331438779,2.50757667
27501709,5411,61,490,2.49E-05,0.529756813,0.008579917,2.311665352,2.58333499
27501711,5411,115,383,2.07E-05,0.52291918,0.007086026,2.321915909,2.747114308
27501718,5411,70,411,2.52E-05,0.524754872,0.006738863,2.342663338,2.964431167
27501720,5411,50,317,8.47E-06,0.518788894,0.00547928,2.259161194,2.155983522
27501728,5411,50,528,2.41E-05,0.532293713,0.008819692,2.391930119,2.249871744
27501732,5411,60,263,8.19E-06,0.515519087,0.003977291,2.146898032,2.555973464
27501735,5411,121,414,1.47E-05,0.524945507,0.006941582,2.289345596,2.61850588
27501739,5411,96,250,4.86E-06,0.514662234,0.00481501,2.230659215,2.39500143
27501740,5411,15,218,4.27E-06,0.51271437,0.003880228,2.362565805,2.993529891
27501749,5411,50,290,9.20E-06,0.517056298,0.005195472,2.292734658,2.216619408
27501751,5411,160,114,7.15E-07,0.506425234,0.001991667,2.514695254,1.659235513
27501752,5411,4,358,1.36E-05,0.52140967,0.006288493,2.354077734,2.326594008
27501865,5541,9,1565,0.000544073,0.610047847,0.024826241,2.31403119,3.283468342
27501905,5411,115,369,1.24E-05,0.522100446,0.006917414,2.292899748,2.453684792
27501912,5411,4,363,1.00E-05,0.52166065,0.006219526,2.379844512,2.247073502
27501917,5411,34,282,9.70E-06,0.516686532,0.004998345,2.36929199,2.390084778
27501918,5411,34,370,2.05E-05,0.522100446,0.00605623,2.245445059,2.626286723
27501925,5411,96,266,9.50E-06,0.515519087,0.004402491,2.239547993,2.496810653
27501928,5411,9,321,1.24E-05,0.519099509,0.005910855,2.256107848,2.558588629
27501934,5411,160,452,1.81E-05,0.527308113,0.007807104,2.289473611,2.494149562
27501937,5411,50,266,2.06E-06,0.515151515,0.00501579,2.315156748,2.033789113
27501938,5411,50,431,1.34E-05,0.525964572,0.007451485,2.3475823,2.209184395
27501939,5411,50,146,1.25E-06,0.508325516,0.002721974,2.239407382,2.062182511
27501940,5411,50,304,8.14E-06,0.517859276,0.005171229,2.212356506,2.212284185
27501943,5411,160,476,3.24E-05,0.528916545,0.007873308,2.301684994,2.511780261
27501947,5411,33,460,2.42E-05,0.52788602,0.008516249,2.354310032,2.791723215
27501948,5411,115,491,4.44E-05,0.529886322,0.008550698,2.285995757,2.738154777
27501952,5411,50,355,1.33E-05,0.521221594,0.005996351,2.326226602,2.236996993
27501959,5411,9,355,1.79E-05,0.521284271,0.00629928,2.280836991,2.643525241
27501964,5411,50,417,1.51E-05,0.525009083,0.007254042,2.384097094,2.320532786
27501968,5411,61,200,2.06E-06,0.511444077,0.003761718,2.266540717,2.059248664
27501974,5411,61,186,1.54E-06,0.510721018,0.003634849,2.307195865,2.049692081
27501984,5411,59,176,2.89E-06,0.510180064,0.003308262,2.448196381,2.118361688
27501991,5411,63,553,3.45E-05,0.53393275,0.00934521,2.348238734,2.554911337
27501993,5411,81,302,9.10E-06,0.517859276,0.005493648,2.361156715,2.681100664
27501994,5411,50,355,1.42E-05,0.521221594,0.006184129,2.365249413,2.345799952
27501995,5411,61,368,1.24E-05,0.521974714,0.006504711,2.357029447,2.547471873
27501999,5411,81,281,8.85E-06,0.516563394,0.005141215,2.219636358,2.902743733
27502000,5411,50,434,1.44E-05,0.526219956,0.008103224,2.499879206,2.552998363
27502003,5411,61,455,2.42E-05,0.527436428,0.008070586,2.287886358,2.584428031
27502221,5411,50,194,3.92E-06,0.511323425,0.003623967,2.176712459,2.156035793
27503901,5661,50,1036,0.000146162,0.567779961,0.01654655,2.381686989,2.657113079
27505314,5941,65,592,7.33E-05,0.536576309,0.009166053,2.31557856,2.909310858
27505371,5945,50,1240,0.00024959,0.583445491,0.019578212,2.472601498,2.842696239
27505903,5541,61,1062,0.000173587,0.569645204,0.017891613,2.347794463,3.037828237
27508046,5200,70,2630,0.002114628,0.717477656,0.035472529,2.297642747,3.373518877
27509437,5691,50,985,9.05E-05,0.563939118,0.016485768,2.366409709,2.581516137
27510633,5411,160,807,6.87E-05,0.551246185,0.013740833,2.411188494,2.700460561
27510634,5411,50,631,5.44E-05,0.539045014,0.010406438,2.318644212,2.550125919
27510887,5499,84,688,7.51E-05,0.542960922,0.011847908,2.310681075,3.173585935
27511223,5411,141,532,3.93E-05,0.532555283,0.009204586,2.442191923,2.625270968
27511224,5411,33,396,1.33E-05,0.52380377,0.007719258,2.441669826,2.723971834
27511550,5499,63,191,3.49E-06,0.511082292,0.003429619,2.288358788,2.273766335
27512859,5814,50,804,7.84E-05,0.550965938,0.013752605,2.411125805,2.631398736
27512865,5814,2,1424,0.000365987,0.598096026,0.022771846,2.40409415,3.299972911
27513543,5691,63,1061,0.000198865,0.569570359,0.016898209,2.315604443,2.871452553
27516468,5499,4,515,2.36E-05,0.531445384,0.009399518,2.392569565,2.706729621
27518549,5732,50,1123,0.000216162,0.574324324,0.017907328,2.38394219,2.89587258
27518791,5541,96,1230,0.000361193,0.58266129,0.018348843,2.385731532,3.054848204
27519085,5691,61,851,5.72E-05,0.554276947,0.014900765,2.375749316,2.600821287
27520047,5411,33,455,2.12E-05,0.527564805,0.008458293,2.336224306,2.596879594
27520559,5814,50,946,0.000120782,0.561092415,0.015497591,2.399356451,2.687377175
27520562,5814,50,827,7.93E-05,0.552651708,0.014075794,2.380565827,2.819056698
27520570,5814,34,726,7.70E-05,0.545488864,0.011963224,2.410057972,3.018083387
27521599,5411,50,384,1.83E-05,0.523045367,0.006710916,2.338390425,2.441330548
27521640,5814,160,904,0.000105696,0.558058702,0.014848529,2.416980647,2.811035562
27522292,5411,84,270,5.94E-06,0.515887183,0.00504427,2.29981039,2.883922117
27524605,5722,123,13,3.33E-10,0.498734468,0.000300325,1.778233306,1.458319222
27524945,5732,115,1146,0.00020191,0.576079734,0.019168715,2.451398601,3.030010076
27525464,5941,96,638,5.03E-05,0.539648948,0.010632574,2.371454708,2.693276435
27525710,5814,50,879,8.02E-05,0.556268446,0.015154401,2.456125683,2.718575024
27525711,5814,115,826,9.87E-05,0.552581262,0.014316338,2.383632608,2.93444823
27525930,5411,70,2633,0.002202951,0.717952965,0.035055986,2.310068974,3.384830125
27525932,5732,70,875,0.00016215,0.55598307,0.013120174,2.23372225,3.203582668
27526550,5541,15,633,4.87E-05,0.539246175,0.010657229,2.348407986,3.188202844
27526837,5732,70,1127,0.00026106,0.574552684,0.016927321,2.293265833,3.206876945
27526859,5411,33,284,7.19E-06,0.516748123,0.005453973,2.331830504,2.423745461
27527830,5411,2,54,1.65E-07,0.502666976,0.001049149,1.922288879,2.316728851
27528559,5691,115,944,1.00E-04,0.560947205,0.016682462,2.393295991,2.96736066
27528594,5941,70,710,6.34E-05,0.544461191,0.011440802,2.299585536,2.996681479
27531011,5691,115,590,4.97E-05,0.536377134,0.00979857,2.292312026,2.789104436
27531696,5661,115,1382,0.000340268,0.594731788,0.022321665,2.357350697,3.081759247
27533108,5942,50,1022,0.0001002,0.56674075,0.01730199,2.451077687,2.66662601
27533111,5942,34,978,0.000124512,0.563426046,0.016179595,2.371964823,3.031116244
27533113,5942,115,857,7.43E-05,0.554702495,0.015673449,2.430220525,2.877798425
27533114,5942,12,805,8.21E-05,0.551035973,0.013925812,2.369759462,3.110553224
27533119,5942,60,642,4.80E-05,0.53985056,0.010244386,2.462442565,2.978115379
27533124,5942,115,766,6.15E-05,0.548317733,0.01407393,2.385659132,2.876955033
27533822,5411,2,731,9.03E-05,0.545832284,0.011777893,2.318095658,2.968042459
27534961,5541,61,770,0.000101606,0.548664726,0.012861355,2.341344248,3.000105803
27535134,7538,42,640,4.07E-05,0.539648948,0.01043467,2.360072365,2.961347083
27535651,5541,123,1449,0.000390516,0.600166136,0.022843065,2.351845649,3.21378186
27537295,5691,123,1318,0.000323284,0.589555284,0.020995145,2.381646421,3.121682667
27537297,5691,34,2102,0.001129131,0.659817352,0.030080778,2.341969024,3.280576849
27537300,5691,17,1873,0.000896055,0.637593764,0.028345382,2.353971156,3.282316174
27537302,5691,84,1614,0.000559416,0.614196656,0.024832242,2.257516206,3.325605479
27537303,5691,2,1119,0.000218263,0.573944128,0.017537008,2.309515478,3.194263763
27537305,5691,50,1739,0.000599409,0.625360646,0.025900313,2.374289564,2.954370448
27537307,5691,115,1355,0.000348376,0.592455925,0.021881837,2.387107787,3.130586452
27537308,5691,65,950,0.000172812,0.561528497,0.014486827,2.409534748,2.77736476
27537310,5691,81,1549,0.000580917,0.608591885,0.022312882,2.311223478,3.251432258
27537311,5691,63,1615,0.000658688,0.614457831,0.023346963,2.309187732,3.032883427
27538326,8011,100,895,0.000124948,0.557412884,0.014719724,2.430141777,3.050232364
27538546,5941,17,730,6.17E-05,0.545832284,0.013346238,2.332634376,3.067827277
27539331,5621,50,919,8.40E-05,0.559138398,0.015685766,2.347777909,2.66301362
27539453,5661,70,1705,0.000732149,0.622219033,0.024077347,2.272769335,3.303763979
27539461,5941,88,630,6.92E-05,0.539045014,0.009496569,2.264574372,2.977517489
27539494,5941,33,736,6.01E-05,0.54624496,0.013000905,2.425540222,2.745728789
27543690,5691,121,1687,0.000664462,0.620615605,0.024458529,2.374220038,3.237372224
