merchant_id,degree,betweenness,closeness,eigenvector, mcc_diversity, geo_diversity,Shopping,TrvlDest,TrnsHub,AutoSvc,Business,CommSvc,EduInst,Entrtn,FinInst,Hospital,MajHwys,MiscCategory,Parking,ParkRec,RailRds,Restaurant,SecHwys,POI_sum,POI_diversity
77170517,658,0.000110291,0.5235363,0.003707216,2.217810862,3.020615275,15,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,19,38,1.096399485
77205568,1187,0.000386879,0.542728818,0.006833416,2.323691809,3.384154562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
77247443,1520,0.00050284,0.545443455,0.014981091,2.393402779,3.018336142,94,0,2,0,1,6,6,10,8,3,0,1,1,2,4,34,30,202,1.735109337
77247444,1412,0.000453405,0.54338843,0.011042147,2.338024337,3.308317323,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,34,0.428367633
77247473,439,5.58E-05,0.516580012,0.001969241,2.141362254,2.892613013,25,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,42,72,0.940185448
77247477,1635,0.000519443,0.545310404,0.017869639,2.332554251,3.15175011,14,1,0,1,9,1,1,0,15,8,9,1,0,1,0,6,60,127,1.772026764
77247479,879,0.000249298,0.535128665,0.004692341,2.147667192,3.304365734,95,1,0,6,2,3,2,1,1,2,0,0,1,1,0,17,44,176,1.389276312
77247508,894,0.000228928,0.533978263,0.004706215,2.405488415,2.938254112,2,0,0,0,0,1,3,0,0,2,0,0,1,0,0,2,12,23,1.514902923
77247571,565,8.09E-05,0.519400558,0.003102109,2.440117003,2.803659167,121,0,0,0,2,0,5,0,5,8,0,0,2,1,0,23,30,197,1.273328375
77280475,997,0.000250995,0.531881989,0.00913669,2.359162787,2.785115776,19,0,0,2,0,1,2,0,0,1,0,2,1,1,0,3,17,49,1.615010351
77357541,562,9.64E-05,0.523046327,0.002536333,2.413138327,3.172963254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
77392458,1488,0.000531205,0.545643154,0.01094056,2.282522991,3.328482061,2,0,0,8,3,4,2,0,0,0,0,0,0,0,0,1,35,55,1.231218321
77392524,587,0.000121377,0.524519005,0.001856105,2.189424608,3.219609091,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,6,1.011404265
77431458,1199,0.000252311,0.536348369,0.008491028,2.428619993,2.854356913,177,0,2,0,2,4,0,0,10,2,0,3,1,0,4,16,36,257,1.14784056
77431467,295,3.46E-05,0.513023523,0.001170825,2.164419773,2.626465142,57,0,0,2,0,5,0,0,1,0,0,0,0,0,0,6,26,97,1.117510226
77431469,343,5.41E-05,0.513494889,0.00146923,2.281148135,2.96986213,172,0,0,7,0,5,1,1,10,9,0,1,1,1,0,30,44,282,1.321415056
77431474,356,3.31E-05,0.513318025,0.001248297,2.258811199,2.674651159,57,0,0,5,0,2,2,1,0,0,0,0,0,1,0,7,33,108,1.253614365
77431475,307,4.15E-05,0.512670565,0.00113568,2.18609179,2.794557673,89,0,0,3,0,6,1,0,0,4,0,0,0,0,0,15,8,126,1.055833547
77431478,226,1.99E-05,0.509051577,0.000755606,2.098778015,2.689475841,29,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,41,76,0.980862748
77431493,1136,0.000265571,0.535256794,0.006545335,2.429735373,2.890357157,130,0,0,3,1,0,2,3,13,2,0,0,0,4,0,27,39,224,1.336200696
77431507,1049,0.000196811,0.534936588,0.005534196,2.523290713,2.89715045,132,0,0,4,4,1,4,1,6,4,0,0,8,0,0,29,28,221,1.39341176
77431510,1151,0.000199824,0.532135206,0.010098102,2.44875741,2.829268994,32,0,0,3,3,0,0,0,13,0,20,0,1,0,0,14,20,106,1.761404586
77431514,670,0.000106794,0.526247646,0.002651885,2.420744918,2.928820733,38,0,0,0,0,5,8,1,30,2,0,0,1,1,0,25,31,142,1.763864306
77431520,1147,0.000307538,0.541414386,0.005164017,2.43321022,3.006471316,469,6,0,0,23,5,2,7,37,7,0,0,5,2,0,75,47,685,1.198058487
77431521,459,6.98E-05,0.51994418,0.001509703,2.296571747,2.877611655,21,0,2,2,15,5,1,1,21,0,0,0,4,2,0,22,23,119,2.03659201
77431525,1184,0.000300983,0.540628779,0.006170221,2.444206624,3.111254345,260,1,4,1,6,0,0,9,21,5,0,2,0,4,0,78,17,408,1.234920293
77431532,454,4.49E-05,0.517896444,0.001648,2.498462706,2.708369745,79,0,0,1,1,3,2,1,13,15,0,2,1,0,0,26,33,177,1.643295721
77431533,997,0.000230311,0.535256794,0.004536626,2.42254429,3.194330141,110,2,0,2,0,2,6,1,1,1,0,0,2,2,0,8,47,184,1.234895875
77431534,669,0.000101093,0.525814418,0.003076342,2.412637794,3.075059809,25,0,0,0,1,2,0,1,8,0,0,5,1,1,0,16,9,69,1.760521684
77431535,1265,0.000347284,0.542136534,0.006694794,2.447032347,3.12128874,71,1,1,0,1,5,2,9,31,0,0,0,1,1,0,42,34,199,1.6993814
77431538,1045,0.000286066,0.537961737,0.004621667,2.400961563,3.066556197,102,1,2,2,0,3,2,0,10,0,0,0,1,0,0,15,16,154,1.223900847
77431546,1466,0.000419425,0.54604299,0.007634098,2.468280754,3.183097594,228,2,3,3,4,3,0,2,9,2,21,1,5,1,0,62,36,382,1.405817022
77431552,839,0.000210975,0.534808612,0.002699172,2.329795174,3.034128126,84,23,5,0,24,11,6,29,2,1,0,1,1,2,0,57,35,281,2.004660233
77431556,645,9.70E-05,0.5235363,0.002929729,2.394515656,2.632981133,254,1,0,0,9,8,3,49,9,6,0,0,1,2,0,91,42,475,1.455376488
77431559,791,0.000124177,0.526929876,0.004013915,2.461192328,2.779422136,34,1,0,3,1,0,15,1,8,10,0,0,1,3,0,10,13,100,1.973767582
77431563,861,0.000157489,0.531439439,0.004279746,2.387062926,2.767092452,38,0,0,3,2,3,0,0,9,0,0,0,0,0,0,13,29,97,1.513090524
77431578,757,0.000102727,0.524088618,0.004215442,2.445018745,2.750624656,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,16,19,0.609627424
77431580,1143,0.000290431,0.536670268,0.006294217,2.424453544,2.780498541,438,6,1,0,27,15,2,44,38,1,0,0,3,2,0,146,29,752,1.382802843
77431582,1440,0.000405954,0.545576571,0.010383841,2.434841378,3.16801551,7,0,1,2,0,0,0,0,0,0,0,7,0,1,0,1,28,47,1.255876054
77431596,535,5.95E-05,0.520065139,0.002215179,2.485664949,3.031436071,70,0,0,0,0,6,2,2,31,8,0,0,5,1,0,38,29,192,1.72658917
77431604,1191,0.000286407,0.537186111,0.007865623,2.456140709,2.919011864,4,0,0,0,8,0,0,0,0,0,12,0,0,1,0,1,29,55,1.286402846
77467536,609,6.37E-05,0.519823276,0.003398902,2.410369564,2.779957723,145,1,0,8,4,2,0,5,32,5,0,0,1,1,0,41,29,274,1.517874973
77467577,931,0.00015285,0.529300343,0.006301328,2.46802581,2.580762124,7,0,0,3,1,0,0,0,3,1,24,0,0,0,0,2,29,70,1.45529224
77567417,664,0.000139425,0.524703673,0.003785298,2.383158798,3.056531725,36,0,1,8,0,2,1,0,4,0,22,0,2,0,0,12,38,126,1.740963906
77567485,430,5.06E-05,0.517476852,0.001744154,2.377628228,2.457008891,149,0,0,2,1,0,3,3,13,2,0,0,0,4,0,28,27,232,1.239275722
77567492,408,5.62E-05,0.517177559,0.001977457,2.222269209,2.789297036,17,0,0,3,1,1,2,0,0,0,0,0,0,0,0,2,19,45,1.358275978
77602600,1000,0.000435904,0.54299247,0.009748181,2.319153314,3.465480977,29,1,2,7,6,0,1,1,9,1,0,1,0,0,0,19,51,128,1.729746902
77637474,359,4.32E-05,0.514617864,0.00156488,2.412520239,2.426631583,103,0,0,1,0,2,2,1,2,3,0,0,0,1,0,6,19,140,1.002165971
77673447,332,4.37E-05,0.514617864,0.001102252,2.326163076,2.82540055,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,14,0.509137344
77707512,210,1.18E-05,0.507146098,0.001225203,2.235493432,2.596571523,113,0,0,1,0,0,3,0,1,0,0,0,2,0,0,12,28,160,0.93768906
77707554,1020,0.000248447,0.532325277,0.009797571,2.28929619,2.861978959,79,1,0,8,0,4,0,0,10,2,0,0,2,1,0,18,62,187,1.482046835
77770343,924,0.000205164,0.529802109,0.006959363,2.147472522,3.261250772,96,0,0,2,4,1,3,0,19,7,0,1,0,0,0,16,21,170,1.451875864
77770439,451,5.35E-05,0.517536752,0.001807336,2.314013287,2.801336783,113,0,0,1,0,5,2,0,5,1,0,0,0,2,0,12,22,163,1.100599249
77770472,454,6.71E-05,0.517297235,0.003191323,2.385869295,2.598900371,430,6,2,1,23,14,2,43,33,1,0,0,4,2,0,152,21,734,1.364685334
77770505,1085,0.000270741,0.534361181,0.012654657,2.338543916,3.278729882,15,0,0,4,2,1,0,0,0,2,0,0,0,1,0,8,23,56,1.566594218
77770532,841,0.000223907,0.532388664,0.003725545,2.34852352,3.148101801,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,12,0.450561209
77841399,0,0,0,0,0,0,4,22,0,0,0,26,2,1,0,0,0,0,0,1,0,7,0,63,1.392876206
77841493,337,3.19E-05,0.513259098,0.00177077,2.404207526,2.822237632,95,0,0,1,0,1,0,0,2,4,0,1,1,1,0,11,29,146,1.12348194
77879539,304,2.75E-05,0.51149754,0.001458092,2.396790064,2.789637519,89,0,0,0,1,4,2,2,7,1,0,0,0,1,0,21,49,177,1.35659075
77879541,1452,0.000324932,0.538026474,0.01582027,2.362481139,2.955164051,37,0,1,6,0,2,0,0,0,0,0,0,0,0,0,21,44,111,1.32052003
77923422,431,4.97E-05,0.515745761,0.003105555,2.292146254,2.443581756,27,0,5,0,7,0,0,0,13,0,8,0,0,0,0,9,37,106,1.701033302
77923438,413,6.21E-05,0.517177559,0.001793875,2.490010839,2.920567957,11,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,24,41,1.074661887
77974408,1768,0.000656188,0.549060543,0.020536873,2.36154024,3.387429118,56,0,0,0,0,1,0,2,7,0,27,1,1,2,0,16,12,125,1.588461344
78044334,50,3.48E-06,0.498995536,0.000150452,1.976858876,2.617444798,9,0,0,0,0,2,0,1,1,0,0,5,0,3,0,3,19,43,1.62760664
78044414,129,7.00E-06,0.503944995,0.000515848,2.293037328,2.495313391,21,0,0,0,0,1,3,0,0,0,0,1,0,0,2,8,7,43,1.461804632
78113383,4130,0.001030215,0.530179058,0.153266528,2.264353028,3.453929446,21,2,1,0,9,7,3,3,11,0,0,0,1,0,0,14,26,98,1.999829804
78113475,371,5.54E-05,0.517177559,0.001421787,2.268209814,2.778841609,88,1,0,4,0,3,0,0,4,0,20,0,1,0,0,8,36,165,1.385044316
78145455,254,2.12E-05,0.509167521,0.001030272,2.236263029,2.726287623,86,0,0,0,1,4,0,2,9,0,0,0,0,1,0,20,46,169,1.308522915
78145491,309,3.53E-05,0.512611786,0.001321614,2.284762427,2.453392272,81,0,0,3,0,2,0,0,0,0,0,0,0,0,0,3,34,123,0.878650961
78263427,3154,0.001837474,0.563950555,0.056436186,2.34848452,3.45495556,19,0,4,1,16,4,1,1,19,0,0,0,5,1,0,19,25,115,2.033594029
78448333,236,2.05E-05,0.508299227,0.001192662,2.248923531,2.653037944,10,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,36,53,1.023284068
78484468,1271,0.000531555,0.546577017,0.009478887,2.363460706,3.368334208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78516662,740,0.000149836,0.525752587,0.005694908,2.342705364,3.168325262,236,0,0,0,1,3,1,7,5,4,0,0,3,2,0,19,21,302,0.927197468
78566445,928,0.000227786,0.532896305,0.005464918,2.392749823,3.247577449,57,6,0,12,1,7,0,0,6,8,0,0,6,1,0,24,75,203,1.752288362
78598498,193,1.87E-05,0.508299227,0.00074046,2.282971998,2.742318024,15,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,12,32,1.17785398
78629496,573,7.35E-05,0.520792079,0.002731676,2.240385477,3.001699222,55,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,35,97,0.991070813
78629497,366,3.56E-05,0.513612866,0.002198756,2.222033927,2.987128475,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,32,0.893198759
78666391,1268,0.000344373,0.542662945,0.008218632,2.410710765,3.249612567,158,3,0,4,1,6,2,1,15,3,0,0,3,1,0,36,38,271,1.412763606
78666425,477,8.88E-05,0.520307227,0.002179041,2.151208442,3.075010136,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,33,48,0.959603565
78698357,447,6.62E-05,0.518076477,0.002217453,2.361122145,2.93162678,86,0,0,1,0,3,3,3,3,0,0,0,0,0,0,13,12,124,1.115278046
78698358,432,3.82E-05,0.514617864,0.002261526,2.335994588,2.876241222,75,1,0,5,0,2,0,0,0,1,0,0,0,1,0,4,58,147,1.083657318
78698424,2010,0.000759619,0.551770949,0.023900267,2.42007579,3.203145425,150,1,0,1,0,0,0,2,5,0,0,1,0,0,0,31,23,214,0.975327658
78756382,1336,0.000433537,0.541939394,0.009788949,2.412303656,3.059094808,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,12,0.836988217
78756414,2510,0.001010185,0.554921187,0.037458514,2.386225905,3.277332244,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
79876536,381,4.37E-05,0.515983843,0.001637946,2.433012314,2.607922774,52,0,0,1,0,1,0,1,6,0,0,1,0,1,0,6,12,81,1.224268083
79876554,1002,0.00021146,0.534105842,0.005869655,2.430543162,3.160325104,158,3,0,4,1,6,2,1,15,3,0,0,3,1,0,36,38,271,1.412763606
79876562,3203,0.001990442,0.564164038,0.066824003,2.294411291,3.493681798,40,0,0,0,6,3,0,2,22,0,38,4,3,0,0,26,54,198,1.863137046
79922496,664,0.000127613,0.525752587,0.003695923,2.3440247,3.165088619,158,3,0,4,1,6,2,1,15,3,0,0,3,1,0,36,38,271,1.412763606
79922513,936,0.000226478,0.53353222,0.006124185,2.401527978,2.915858273,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
79956414,1323,0.000448537,0.542728818,0.010478077,2.401682469,3.087244426,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
79956415,1657,0.000489976,0.544049647,0.016917944,2.444527409,3.12955238,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
79987518,1077,0.00028123,0.538220778,0.006377964,2.394726438,3.220831259,158,3,0,4,1,6,2,1,15,3,0,0,3,1,0,36,38,271,1.412763606
79987524,1494,0.000517674,0.544579781,0.011379684,2.393735313,3.117863648,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
80077368,1283,0.000388613,0.538609806,0.008989646,2.431397897,3.051271918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,15,0.244930027
80077451,48,5.29E-06,0.490241228,0.000111962,2.08503893,2.211566632,30,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,10,45,0.96589891
80077488,185,1.41E-05,0.506227355,0.000860031,2.102499217,2.365834691,6,0,0,2,2,0,0,0,0,0,26,0,0,0,0,1,20,57,1.268519671
80116404,1009,0.000227745,0.532388664,0.006619818,2.433553664,2.830702242,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
80116451,447,5.61E-05,0.516341379,0.002681286,2.349615161,2.489480253,13,0,0,0,0,3,1,0,0,2,0,1,0,1,0,2,25,48,1.373603868
80147794,221,2.67E-05,0.511322049,0.000976358,2.295264449,3.061821277,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0
80147812,245,3.57E-05,0.511322049,0.000990223,2.184959416,2.983365329,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,15,0.76475442
80177486,228,2.30E-05,0.511263579,0.001001367,2.177667978,3.005994132,123,1,0,0,1,0,3,8,10,1,0,0,2,1,0,27,23,200,1.311586604
80177501,4149,0.001007751,0.529488394,0.118054252,2.253361041,3.456639879,49,0,0,6,0,3,0,0,0,0,0,0,0,1,0,7,30,96,1.226818183
80177510,350,5.06E-05,0.514321868,0.00177616,2.243277552,2.571936457,21,0,0,2,0,2,0,0,0,0,0,3,0,0,0,6,37,71,1.243554294
80231382,1037,0.000143615,0.529425696,0.008976854,2.465749031,2.812428921,76,1,0,1,0,1,5,1,11,1,0,0,0,0,0,9,22,128,1.325954275
80326452,315,3.36E-05,0.513082396,0.001474721,2.378690786,2.35927617,80,0,0,0,2,2,0,0,6,0,0,0,1,1,2,8,14,116,1.141056522
80326535,1067,0.000275959,0.535256794,0.008151211,2.381817423,2.96873108,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
80359492,1205,0.000272747,0.535962599,0.008149789,2.448389716,2.977189703,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
80359547,1358,0.000442182,0.541283293,0.011072299,2.349162594,3.088789287,150,1,0,1,0,0,0,2,5,0,0,1,0,0,0,31,23,214,0.975327658
80493443,650,8.96E-05,0.521338619,0.003648208,2.392500595,2.516027022,343,2,0,2,6,5,1,1,29,2,0,1,0,0,0,41,30,463,1.003294812
80535376,3959,0.00135207,0.539259438,0.122767625,2.272307391,3.45127995,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,50,0.640033382
80610433,1232,0.000346072,0.542794707,0.007500256,2.405073065,3.072900823,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
80610434,789,0.000202468,0.530116196,0.006103747,2.372241613,3.369249007,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
80610478,192,1.81E-05,0.509689922,0.000738871,2.261668055,3.212979754,28,0,0,2,1,0,1,1,10,2,10,0,0,1,0,11,19,86,1.84449607
80666458,148,6.38E-06,0.504342922,0.000903255,2.243171827,2.237106522,65,0,0,1,0,1,1,0,3,1,0,0,0,1,0,11,26,110,1.193949753
80782393,0,0,0,0,0,0,96,0,0,2,12,0,0,0,18,0,0,0,1,2,0,11,32,174,1.365515165
80944378,331,3.08E-05,0.512376805,0.002096588,2.331358576,3.037417584,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,44,0
81018557,1116,0.00034095,0.535128665,0.012676499,2.351905558,3.243684527,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0.271189373
81018594,1168,0.000163724,0.530556544,0.011645245,2.471388169,2.877389298,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81054384,1853,0.00036208,0.536992553,0.033768786,2.424577676,3.006391369,174,0,1,5,1,1,0,1,11,3,0,1,3,1,0,39,40,281,1.26424287
81110508,843,0.000102591,0.524272983,0.008393435,2.466512797,2.611413766,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81148535,1175,0.000205663,0.530997625,0.012115371,2.475367996,2.791746331,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81286384,1939,0.000403697,0.538285577,0.040300084,2.444894788,3.016172982,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81321445,1473,0.000332688,0.539324487,0.017261099,2.464173913,2.950851337,6,0,4,2,4,0,0,0,3,1,31,2,0,1,0,3,40,97,1.63436092
81321509,1053,0.000198617,0.534042045,0.006856579,2.48180066,2.777063709,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81321511,282,2.63E-05,0.510213397,0.001229493,1.99672601,2.968533156,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,22,0.956237331
81321512,303,3.12E-05,0.512024737,0.001766771,2.393514119,2.865358386,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,21,1.112644504
81359482,0,0,0,0,0,0,140,0,0,2,0,2,0,3,11,0,22,0,1,1,0,30,27,239,1.36223065
81359497,1281,0.000681811,0.555748912,0.006918925,2.333245969,3.378590126,38,0,0,2,2,3,7,0,12,0,0,3,4,0,0,12,28,111,1.829362896
81359509,0,0,0,0,0,0,115,0,0,0,0,6,0,0,1,2,0,1,0,3,0,8,34,170,1.032082714
81493492,810,0.000112378,0.524826858,0.005651553,2.396471691,2.651880927,7,0,0,3,1,0,0,0,2,1,30,0,0,0,0,2,29,75,1.392457485
81493493,693,7.17E-05,0.521095571,0.004946894,2.447370843,2.620990849,7,0,0,3,1,0,0,0,2,1,30,0,0,0,0,2,29,75,1.392457485
81572344,1204,0.000228354,0.534297323,0.009738854,2.418726276,2.772417413,76,1,0,1,0,1,5,1,11,1,0,0,0,0,0,9,22,128,1.325954275
81572345,1756,0.000369942,0.538674699,0.028094022,2.446991442,2.980634395,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81572443,1476,0.000250495,0.532325277,0.021052768,2.43946233,2.875526982,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81572474,1156,0.000203055,0.532832797,0.010813441,2.470199478,2.78514372,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81572551,256,2.09E-05,0.509748033,0.001492343,2.456088601,2.077105147,25,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,24,57,1.127635979
81618430,1759,0.000435114,0.542136534,0.0261651,2.443903399,2.986679973,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
81618597,215,1.65E-05,0.509167521,0.000958694,2.304971257,2.69410925,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,17,0.578325287
81618598,286,0.000154767,0.511380533,0.001340385,2.335675229,2.468176988,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,35,40,0.543292541
81618599,1217,0.000198373,0.533341286,0.012335518,2.424008822,2.8339074,76,1,0,1,0,1,5,1,11,1,0,0,0,0,0,9,22,128,1.325954275
81667392,826,0.000136799,0.528736991,0.004806505,2.418535955,2.733809023,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
82046464,1540,0.000492584,0.548723613,0.012225893,2.454222251,3.206041296,5,1,2,65,1,0,0,3,0,0,0,0,0,0,0,6,28,111,1.212982666
82046467,282,3.78E-05,0.511263579,0.001312917,2.231338792,2.342252939,20,0,0,3,2,2,7,2,0,3,0,0,0,0,1,8,19,67,1.863402377
82046512,207,1.82E-05,0.508761948,0.001144697,2.406291628,2.677494611,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,8,1.494175138
82092364,588,8.71E-05,0.52012564,0.003982896,2.371976492,2.999646187,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23,53,0.904438013
82133428,247,1.68E-05,0.510446398,0.000878641,2.365401825,2.357000282,23,1,5,2,5,0,1,1,26,1,10,1,0,2,0,12,21,111,2.074633384
82133429,785,8.95E-05,0.523046327,0.005695677,2.396328353,2.666569494,74,2,0,1,0,1,5,0,11,0,0,0,0,0,0,5,30,129,1.259856902
82200438,235,1.83E-05,0.509109542,0.001082592,2.335053422,2.582349818,48,0,0,2,2,1,3,0,4,1,0,2,0,0,0,5,55,123,1.338460285
82237329,238,1.65E-05,0.508414828,0.000961032,2.360558725,2.819341876,119,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9,0,131,0.382901775
82237503,238,2.20E-05,0.508704062,0.001101506,2.209165441,2.400105876,39,0,0,2,0,1,1,0,2,2,0,0,0,2,0,15,43,107,1.394544352
82237516,0,0,0,0,0,0,99,1,0,7,0,3,0,3,0,0,0,0,0,0,0,13,42,168,1.162914125
82321366,792,0.000100882,0.525196758,0.00511712,2.4215483,2.530487202,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
82409395,239,1.74E-05,0.508241446,0.001134329,2.380461688,2.227053011,22,0,0,5,0,0,0,0,1,0,0,2,0,1,2,5,28,66,1.459781589
82500421,1027,0.000308732,0.533978263,0.007918727,2.321257175,3.110737339,6,0,0,4,0,0,2,0,0,0,25,0,0,0,0,4,39,80,1.299801561
82500507,383,4.25E-05,0.514085317,0.001636645,2.216808932,2.760683566,115,0,0,2,3,4,2,1,2,2,0,0,0,4,0,11,36,182,1.242566612
82500509,753,0.000141584,0.525628968,0.004703545,2.231206039,3.086158461,115,0,0,2,3,4,2,1,2,2,0,0,0,4,0,11,36,182,1.242566612
82500516,478,6.93E-05,0.518557179,0.002646423,2.253797536,3.013362504,51,1,0,4,2,1,0,0,2,2,42,0,1,0,0,8,81,195,1.479177991
82536449,1007,0.000292637,0.536799136,0.006081055,2.30898995,3.28587927,133,0,0,2,9,3,2,0,8,3,0,0,1,0,0,14,52,227,1.290136246
82536455,309,3.83E-05,0.512024737,0.001343626,2.383799366,2.809716249,35,0,0,3,0,1,3,0,0,0,18,0,0,1,0,7,22,90,1.55892242
82536456,353,4.19E-05,0.514736357,0.00127199,2.175655879,3.143786042,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,15,21,0.887242236
82536457,423,6.18E-05,0.517297235,0.001732069,2.301524692,2.828528422,61,0,0,1,0,1,0,1,2,0,0,0,1,2,1,8,20,98,1.216742252
82536464,1071,0.000144889,0.528799527,0.010792338,2.475001427,2.757237791,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
82587442,944,0.000184806,0.533214073,0.004254598,2.464494556,2.938900537,7,0,0,0,0,6,2,0,4,2,0,0,4,0,0,11,45,81,1.481961111
82631371,148,4.94E-06,0.505026545,0.000689226,2.12659282,2.317853993,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,15,28,1.125702061
82631391,1946,0.000486729,0.541283293,0.032431755,2.41317064,3.075912915,147,1,0,1,2,0,3,3,11,0,18,0,2,1,0,34,11,234,1.320130952
82736435,901,0.000122886,0.527116246,0.005781022,2.430951628,2.56012579,27,0,6,2,9,0,0,0,30,0,10,0,0,1,0,7,44,136,1.779662569
82785351,1020,0.000288206,0.537057057,0.005419411,2.40768386,3.037267017,252,1,0,1,15,8,0,5,42,7,28,1,8,1,0,57,58,484,1.625845288
82785412,980,0.000239204,0.538091226,0.003870949,2.492537515,3.051024464,85,1,2,1,3,4,1,0,19,4,26,0,6,0,0,43,62,257,1.804262127
82815437,1062,0.000457438,0.546309873,0.00407569,2.361962962,3.282287313,235,0,0,2,1,6,0,2,15,0,0,1,3,0,0,37,35,337,1.07680852
82889387,630,0.00010643,0.524642103,0.004011369,2.345905597,2.966134962,91,0,0,2,0,0,0,0,2,5,0,2,1,5,0,20,43,171,1.326530646
82924460,170,1.80E-05,0.508125923,0.000474721,2.029516868,2.589226452,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,18,24,0.894750482
82997459,848,0.000171277,0.529237689,0.006047953,2.397436069,2.701825944,1,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,10,16,1.246829642
83034410,141,5.59E-06,0.504513654,0.000675737,2.275701341,2.64351177,61,1,0,8,2,3,1,0,1,0,0,0,1,0,0,8,34,120,1.382385414
83034526,2156,0.000433006,0.537444404,0.04708292,2.417600184,3.10689685,157,1,0,3,3,0,2,3,11,0,20,0,2,1,0,36,16,255,1.360282033
83094393,1752,0.000662644,0.554783472,0.013145485,2.458486312,3.21236045,392,2,0,0,16,1,1,0,0,0,0,0,7,0,0,15,37,471,0.689192612
83094410,2862,0.002346704,0.575418275,0.022396499,2.173749972,3.489007204,100,26,0,0,32,29,8,38,7,5,0,1,8,1,0,56,37,348,2.099403016
83094413,391,5.13E-05,0.51438104,0.002378734,2.357225183,2.975453456,189,0,0,0,2,5,2,7,12,1,0,0,4,2,0,22,12,258,1.096744467
